"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene_symbol"
1.3885815,12.82065425,3.45518248151265,0.0581224427412227,0.213445926917892,-5.16339898622425,"CEP68"
3.213199,4.9816845,3.45375561650658,0.0581720707406807,0.213445926917892,-5.16455612994022,"ZDHHC14"
-0.50921,1.148875,-3.45171199574334,0.0582432507871431,0.213495312726002,-5.16621400629324,"C4orf47"
1.2655065,7.61090075,3.45013127964035,0.0582983890782357,0.2136219966742,-5.16749680841267,"ZFYVE1"
-0.097444,0.048722,-3.4459623482455,0.0584441504722552,0.21396054725331,-5.17088193429681,"OR2L2"
2.394316,8.6383595,3.44556937548603,0.0584579158507353,0.21397224848999,-5.17120116623905,"PRICKLE1"
-3.9823395,9.24707675,-3.44481491613598,0.0584843560607678,0.214030330522459,-5.17181412110373,"TC2N"
-2.8045645,11.01669375,-3.44279495393106,0.0585552263338639,0.214121567686176,-5.17345566988878,"PDK1"
-0.0972325,0.04861625,-3.4423368619678,0.0585713147323351,0.214121567686176,-5.1738280346104,"C19orf67"
3.4502335,7.89866225,3.44214349631431,0.0585781076287048,0.214121567686176,-5.17398522387303,"CBFA2T2"
3.4029475,7.05961625,3.44209532075296,0.0585798001933647,0.214121567686176,-5.17402438729125,"IGFBPL1"
2.427663,5.807222,3.44143831129308,0.058602889727315,0.214154422839258,-5.17455852765677,"ZC3H12A"
-1.412236,2.746518,-3.44093445197956,0.0586206054434089,0.214180501209495,-5.17496820543132,"LRRC56"
3.259596,5.5213405,3.43962108215852,0.0586668178735574,0.214221085023419,-5.17603626968784,"TTPAL"
-4.9680745,9.89662475,-3.43941598737745,0.0586740388468687,0.214221085023419,-5.17620308253514,"TRAPPC9"
3.1190365,7.00920375,3.43909568443103,0.0586853184879846,0.214223633752118,-5.17646361278209,"IRX5"
0.5326865,0.99118675,3.43697561701643,0.0587600522974936,0.214341848425722,-5.17818845995104,"SSC4D"
-0.279394,0.4331935,-3.43587681895768,0.0587988366564619,0.214385645157973,-5.17908270317163,"CD4"
3.171609,6.702684,3.43513595640599,0.0588250066116345,0.214385645157973,-5.17968575358488,"RAB3D"
0.534415,0.525113,3.4324964603526,0.0589183721799755,0.214494235710053,-5.18183497275608,"MORN3"
4.8833305,9.90177625,3.43217775717162,0.0589296591536665,0.21449675468644,-5.18209455312778,"KLHL26"
-4.1346475,19.55492325,-3.4315824519824,0.0589507499598071,0.214534951094067,-5.18257946629971,"APPBP2"
-1.3383355,2.37843625,-3.43081056412737,0.0589781121376262,0.214595952592783,-5.18320830122075,"SOX5"
-0.1977175,0.11733175,-3.43002856890594,0.0590058502371999,0.21461660759012,-5.18384546724978,"APELA"
2.76017,39.418854,3.42975405466942,0.0590155917240899,0.21461660759012,-5.18406916329646,"RNASEH1"
3.283334,17.572631,3.4282557360537,0.0590688000665742,0.214694408859568,-5.18529032449984,"ATM"
-4.2608575,9.39212775,-3.42694712406259,0.0591153249744095,0.214786388030675,-5.18635716398121,"HRASLS"
1.878165,9.6495645,3.42632200869466,0.0591375672225872,0.214828646764988,-5.18686688271145,"FANCB"
-0.264163,0.2969875,-3.4244731029143,0.0592034198965105,0.21502928521795,-5.18837484477099,"HECW1"
-1.2856765,2.72280425,-3.42035079157935,0.0593506044477885,0.215402004586697,-5.19173895642092,"VWA5B2"
-1.92782499999999,15.5061425,-3.42018921648222,0.0593563835226919,0.215402004586697,-5.19187086901003,"PCMTD1"
3.07780599999999,10.3384705,3.42010940287238,0.0593592385077394,0.215402004586697,-5.19193603170552,"ZNF653"
1.925912,4.533296,3.41855819905451,0.0594147632134753,0.215564853271829,-5.1932026925221,"PTPN21"
-0.266085,1.9335045,-3.41754469219524,0.0594510794581657,0.215576593134362,-5.19403049603953,"ADHFE1"
-0.3929965,0.46995025,-3.41727934203227,0.0594605925444443,0.215576593134362,-5.19424725364212,"CYTIP"
-1.43242,1.662304,-3.41691824638621,0.0594735415361271,0.215584932569184,-5.19454224132557,"OTOG"
-0.1066575,0.46630425,-3.4148916009045,0.0595462888668294,0.215809992500709,-5.19619824389144,"REP15"
-0.16584,0.099681,-3.41182152257649,0.0596567214998471,0.216132843014389,-5.19870810411583,"FAM107A"
2.8999665,19.21726275,3.40767369211979,0.0598063645728726,0.216475891575683,-5.2021014507677,"DCBLD1"
2.5516755,7.69679625,3.40581085312663,0.0598737372193738,0.216608972481455,-5.20362634017251,"FRRS1"
1.3996965,0.86220925,3.40328626025664,0.0599652081738443,0.216862386473647,-5.20569381925013,"POU6F2"
-0.3983485,0.22885025,-3.40275422384342,0.059984509146189,0.216893443054938,-5.20612965337632,"SERPINA6"
-3.601281,18.8152165,-3.39987553696055,0.060089087522669,0.217193996946337,-5.2084886075384,"MPDZ"
-0.973464,3.6615585,-3.39920602196058,0.0601134455411167,0.217243253298805,-5.20903743575449,"TIGD7"
-1.0609845,4.36550475,-3.39735178503739,0.0601809757675825,0.217363428370012,-5.21055780401094,"ORAI3"
1.6754205,7.04624025,3.39711392901546,0.0601896458109304,0.217363428370012,-5.2107528723517,"AGFG2"
-0.675135,2.273505,-3.39552871041196,0.0602474717173209,0.217417123871152,-5.21205315995861,"UCP3"
-4.7034175,18.62358175,-3.39451651161114,0.0602844344303993,0.21748745667887,-5.21288363517498,"N4BP2L2"
-2.391685,6.0671675,-3.39288472172503,0.0603440878706329,0.217610626815277,-5.2142228112481,"ZCWPW1"
-1.1715085,1.41147725,-3.39223917790975,0.0603677092161978,0.217618282243932,-5.21475271396182,"C15orf48"
0.862382,5.386821,3.3913348876074,0.0604008196056105,0.217660126898466,-5.21549512478107,"MAPK11"
0.933947,1.40135,3.38918158543736,0.0604797617720734,0.217789537010962,-5.2172634885686,"SUSD2"
3.9732535,40.66944975,3.38884453733773,0.0604921309830751,0.217795339098765,-5.21754035134844,"RPRD1B"
-0.908101,2.5853825,-3.38726252419642,0.0605502347236905,0.2178599366253,-5.2188401153813,"GCNA"
-2.317128,14.3861395,-3.38678596404559,0.0605677525662297,0.2178599366253,-5.21923173084278,"DHX35"
-0.1107245,0.09669975,-3.38442915283209,0.0606544878228519,0.217907933573868,-5.22116898941082,"SLC22A11"
1.898027,8.9257015,3.38389705488909,0.0606740934332375,0.217907933573868,-5.22160648877562,"TRPV1"
-1.5144105,9.23495825,-3.38183816155359,0.060750036371726,0.21810329603575,-5.22329977380899,"METTL4"
3.831356,12.243682,3.38101553957817,0.0607804151810014,0.218136941323326,-5.22397650980841,"CHDH"
3.3286675,13.01668575,3.37992821885467,0.0608206008162107,0.218201854248482,-5.22487116977891,"RAD51D"
1.5101255,4.26241525,3.37956605381173,0.060833993876569,0.218211234236559,-5.22516920570747,"RTL5"
2.66325650000001,25.99542875,3.37299383484171,0.0610777362353084,0.218930377139486,-5.23058135294939,"FKBPL"
-3.294995,8.7502305,-3.37200727145345,0.0611144392236398,0.218990215012254,-5.2313943793216,"FZD4"
-0.1051285,0.10310575,-3.36901471389083,0.0612259545084435,0.219267548031742,-5.23386150760791,"SDR42E2"
-3.0609855,7.32107175,-3.36733412810277,0.0612887015027916,0.219414635176661,-5.23524765389829,"MYO5B"
-0.138897,0.0694485,-3.36653073812017,0.0613187280579484,0.219460605902524,-5.23591045109418,"HIST1H1A"
-3.5221755,7.28097075,-3.36490085576648,0.0613797060696148,0.219623921770829,-5.23725542613224,"ZNF774"
3.6427275,28.16375225,3.3622691200761,0.0614783400305538,0.21982144011278,-5.23942803673778,"VPS37C"
-1.709756,4.982165,-3.36177049995153,0.061497051918312,0.219831355919829,-5.23983979551411,"STAC"
-0.4553845,2.70166175,-3.36127993386706,0.0615154691132136,0.219831355919829,-5.24024494262877,"ZNF670"
1.707744,9.122151,3.36083693516884,0.0615321069390933,0.219831355919829,-5.24061083847473,"RAP2B"
4.637639,11.8244555,3.36060340967846,0.0615408799826596,0.219831355919829,-5.24080373222752,"ADAM23"
-1.373326,7.981226,-3.36046010344026,0.0615462645272211,0.219831355919829,-5.24092210860087,"ZFAND4"
-0.369063,0.928028,-3.35884202179823,0.0616071062775461,0.219932263549448,-5.24225893637245,"SNAP25"
-1.075917,1.965924,-3.35746520327111,0.061658940629755,0.220039706160654,-5.24339677169911,"RORB"
-3.535909,24.2397285,-3.35571222759132,0.0617250223098684,0.220157850323037,-5.24484591737467,"CMTM7"
0.389816,0.370987,3.3541185440166,0.0617851827147179,0.220249483591345,-5.24616381278486,"ACPP"
-2.4439595,6.89828825,-3.35388836657601,0.0617938783303946,0.220249483591345,-5.24635419193008,"ZNF235"
-0.5328775,0.77076675,-3.35262078124883,0.0618417948205111,0.220381470892668,-5.24740276255354,"ATG9B"
2.5773065,16.26818475,3.3510469020922,0.0619013599225832,0.220554915810049,-5.24870506853192,"TSPAN31"
1.462202,5.164205,3.34895063495087,0.0619808164522583,0.220796715262038,-5.25044024955796,"ABAT"
-1.4594105,5.09348275,-3.34868127457885,0.0619910362830043,0.220796715262038,-5.2506632638769,"SLC10A4"
-1.0248415,6.59974125,-3.34801504614885,0.0620163235625547,0.220847927972545,-5.25121491195241,"ZNF100"
-1.557481,1.427951,-3.34693082091691,0.0620575062416687,0.220916865458516,-5.25211282257705,"ZNF157"
-1.988452,2.726023,-3.34635723723812,0.0620793079890311,0.220924896995158,-5.2525879182659,"CTF1"
-1.500569,2.114986,-3.34391037353641,0.0621724295143839,0.221116068304456,-5.25461524110152,"DHDH"
0.5186985,0.35875125,3.34320109814973,0.0621994582351217,0.221116068304456,-5.25520308584226,"TSPAN19"
-3.5214665,16.89421325,-3.34316484561487,0.0622008401577614,0.221116068304456,-5.25523313400524,"ACOT13"
1.8911655,12.00949475,3.34228212097424,0.0622345019115571,0.221143682080472,-5.25596485243936,"ELOVL2"
-1.820619,4.964562,-3.34164310442107,0.0622588855612926,0.221167071098152,-5.25649463269069,"ARMC2"
4.9393165,20.95712925,3.33899540929217,0.0623600549282801,0.221414965861392,-5.25869042793073,"SETX"
-3.8913015,3.98632425,-3.33895819073031,0.0623614786535766,0.221414965861392,-5.25872130229188,"C1RL"
-0.372049,1.303591,-3.33800335393596,0.0623980192183874,0.221505856404743,-5.25951345673044,"C3orf70"
-1.5265785,4.42134725,-3.33463884022575,0.0625270074918077,0.221885936314049,-5.26230591887508,"LTK"
-0.635739999999999,1.6183215,-3.33297692171898,0.0625908555281987,0.222034671485611,-5.26368595087988,"TBC1D3K"
-1.3591185,3.89258725,-3.33264135652879,0.0626037581048428,0.222041535184398,-5.26396465382667,"CYP39A1"
-0.418931,0.6149955,-3.3321801488787,0.0626214975638667,0.222061766299386,-5.26434773883457,"FOXL2NB"
-4.6508185,10.06235925,-3.33192278243729,0.0626313996329708,0.222061766299386,-5.2645615258041,"ECEL1"
-0.144651,0.0723255,-3.33138641118161,0.062652043132848,0.222096062550255,-5.26500710886936,"TRIM22"
-1.7042395,4.72598375,-3.3294036650548,0.0627284340000156,0.222289015636323,-5.26665465575455,"ZNF225"
0.247053,0.2856045,3.32894364561749,0.0627461756156853,0.222292614740495,-5.26703699694297,"CIITA"
-4.6886965,12.83616625,-3.32532197838299,0.0628860910758151,0.222652835577103,-5.27004832196543,"FRYL"
-0.2959775,0.26579225,-3.32255319492637,0.0629933430247687,0.222954585583294,-5.27235194170215,"CFC1B"
-0.655741,0.3278705,-3.32117990099987,0.06304663125558,0.223026594802499,-5.27349498339324,"TMEM88B"
-0.0985415,0.04927075,-3.32037661832278,0.0630778295824545,0.223097599562682,-5.27416372734714,"ZNF439"
-0.3992675,2.54918075,-3.31967791683256,0.0631049831737836,0.223154652288777,-5.27474549188243,"PMEL"
3.736352,15.6546905,3.31864719561679,0.0631450690041433,0.223168790211888,-5.27560385412223,"CCNE2"
-4.2498205,23.48842725,-3.31832489217189,0.0631576108176509,0.223168790211888,-5.27587229712398,"SLC25A12"
3.4108305,29.05850925,3.31815821166669,0.0631640981928435,0.223168790211888,-5.27601113015922,"CISD1"
-0.9672845,4.69879625,-3.31743214960935,0.0631923678227765,0.223200601912134,-5.27661594140568,"ZNF34"
0.172378,0.163558,3.31672632347052,0.0632198660216944,0.223248942544776,-5.27720397883856,"PNLDC1"
-2.270606,3.8416695,-3.31614239233565,0.0632426276057268,0.223290372493537,-5.27769052485463,"CHSY3"
1.0760665,0.93466225,3.31180097931703,0.0634122047895016,0.223733022998163,-5.28130965044268,"ACVRL1"
0.148294,0.223585,3.30997258856448,0.0634838071017133,0.223946623936955,-5.28283477368554,"C10orf107"
-4.120808,9.3761935,-3.30919063489701,0.0635144629892664,0.224015732267892,-5.28348719536334,"PLEKHG5"
3.7529275,7.55100825,3.30832194756513,0.0635485427642081,0.224096890482737,-5.28421210073984,"RRP9"
2.559503,5.89231,3.30783711016189,0.063567574380123,0.224124964006547,-5.28461674346388,"TP53INP2"
0.583001,1.488929,3.3065030829042,0.0636199796955626,0.224127106402539,-5.28573031463534,"PTGES3L"
1.1851815,0.69111625,3.30618187157118,0.0636326067717695,0.224127106402539,-5.28599848748389,"SELPLG"
1.250282,4.448268,3.30613101106616,0.0636346064510642,0.224127106402539,-5.2860409514446,"SLC41A2"
3.405945,9.330661,3.30546655143539,0.0636607388049661,0.224180145609069,-5.28659575466524,"SECISBP2L"
-2.716047,10.949571,-3.30502684596191,0.0636780398707392,0.224202072553585,-5.28696293497896,"HSF4"
3.07015,30.0055885,3.30293146700594,0.0637605743332698,0.224379835645235,-5.28871313763917,"MAN1A1"
-0.195444,0.932157,-3.30240151364072,0.0637814715570733,0.224379835645235,-5.28915590491045,"PDZK1"
4.375286,25.2689095,3.30224211625657,0.0637877587635663,0.224379835645235,-5.28928908781478,"CEP89"
2.534955,12.2820335,3.30209212637075,0.0637936756724492,0.224379835645235,-5.28941441418937,"DZIP1L"
-0.7815545,0.47897925,-3.30179468446685,0.0638054115775389,0.224379835645235,-5.28966295731741,"T"
-0.4638755,0.51930475,-3.30149613686882,0.0638171940550884,0.224379835645235,-5.28991243898468,"CYBB"
-1.8234735,8.08604575,-3.29979398798028,0.0638844274821249,0.224577224236086,-5.29133512163528,"LRRCC1"
-4.62598299999999,24.498922,-3.29947981942365,0.0638968473768406,0.224581888045857,-5.29159776068881,"RNF41"
1.6623775,15.12580425,3.29765310451637,0.0639691270773999,0.224796906384649,-5.29312518178587,"DLC1"
-1.7926575,17.40209975,-3.29554485617718,0.0640526844905013,0.224934362100642,-5.29488869134786,"DYM"
0.2819545,1.20705075,3.29444467124893,0.0640963475529766,0.225048656990983,-5.29580926546295,"GOLGA8O"
-0.2857255,0.17181875,-3.29074522880849,0.0642434639023665,0.225330721882088,-5.29890621645319,"SMTNL1"
1.371973,1.1107965,3.2900887022702,0.0642696199483348,0.225383415183447,-5.29945605650966,"CRTAC1"
-0.094004,0.047002,-3.28812721329532,0.0643478518546254,0.22554055761719,-5.30109922380348,"WWC3"
2.414525,16.151116,3.28183853833784,0.0645995415564534,0.226187775650363,-5.30637161321258,"PALM"
2.8133565,42.07754975,3.28078242951286,0.0646419407522603,0.226297093295782,-5.30725768869117,"NPIPB4"
-0.5954805,1.61021675,-3.28009482162252,0.0646695661685459,0.226354662358612,-5.30783469078143,"FRY"
2.029758,11.8966165,3.27847840532025,0.0647345705870704,0.22640651729692,-5.30919140440085,"MCC"
4.49992550000001,63.50351625,3.27800755192634,0.0647535226888858,0.22640651729692,-5.30958668894614,"FLYWCH2"
-2.343946,10.4747075,-3.2760498907962,0.0648324003216138,0.226530004096814,-5.31123055110777,"OSTM1"
-0.3450075,0.37996875,-3.27223545542554,0.064986465315118,0.226797274660328,-5.31443537927801,"SH2D6"
1.0115525,1.11010775,3.27142954980302,0.0650190793357441,0.226825508031628,-5.31511279623831,"P3H2"
3.258829,13.7727175,3.27128233169049,0.0650250394707381,0.226825508031628,-5.31523655439944,"AP1S3"
-1.242404,1.796125,-3.27092840107367,0.065039371406451,0.226825508031628,-5.31553409905052,"DENND1C"
-3.4226495,13.97940375,-3.27023374865581,0.0650675128587616,0.226832462900257,-5.31611814412857,"NANP"
0.3909525,1.47308825,3.27004952694802,0.06507497873671,0.226832462900257,-5.31627304618079,"GOLGA8N"
-0.111778,0.151194,-3.26892409308463,0.0651206139641877,0.226952458203646,-5.31721948447588,"AMER2"
3.482114,12.5910465,3.26690301896689,0.0652026754919968,0.227082085899789,-5.31891964141173,"KDM8"
0.353266,0.291305,3.26588528752915,0.0652440514427814,0.227187103794136,-5.31977602789341,"SLC25A41"
0.5951225,1.37878975,3.26367666870081,0.0653339655220987,0.227304714211185,-5.32163509577412,"FNDC1"
0.4757645,0.32019675,3.26176733477813,0.0654118309660822,0.22749742619968,-5.32324289690421,"S100A16"
-2.3496005,5.23940875,-3.26085329895879,0.0654491512147347,0.227553866814011,-5.32401279687451,"LMOD1"
-0.106354,0.053177,-3.25557337126492,0.065665297450232,0.2281046580096,-5.32846283542952,"HMSD"
1.190295,9.018002,3.2546856727214,0.0657017324336484,0.228168631430608,-5.32921146135412,"ERCC6"
-0.4712155,0.60343425,-3.25269270908468,0.065783632128239,0.228247841399418,-5.33089267088301,"EGR2"
-1.4332865,4.18984075,-3.2499165976974,0.0658979455621257,0.228442449983773,-5.33323562173946,"SEMA3D"
-0.899582,2.7132615,-3.24735594671166,0.0660036256330544,0.228730469178567,-5.33539786608359,"ANO4"
-3.2913435,15.60698525,-3.24283781141298,0.0661906533394428,0.229300098709278,-5.33921569250156,"FAM98C"
2.2022805,7.10822825,3.24247799056607,0.0662055789349651,0.229312565532655,-5.33951988727643,"ZNF696"
-3.306654,12.1275105,-3.24177429756208,0.0662347817445804,0.229374470820908,-5.34011485597823,"GPAT3"
-0.936312,6.848187,-3.23850303196309,0.0663707665263975,0.229691314973071,-5.34288177600543,"TFAP2C"
-2.253655,11.748689,-3.23848164455655,0.066371656833414,0.229691314973071,-5.34289987188349,"GPATCH2"
0.377332,1.9048565,3.23582651589976,0.0664823093231184,0.229956321928333,-5.34514696733592,"MAML2"
4.27780549999999,33.70819475,3.23338973081925,0.0665840823468654,0.230072494813499,-5.34721030752826,"FBXO28"
0.4889935,2.81397975,3.23297379172521,0.066601475240857,0.230088518093062,-5.34756260156705,"ACOT11"
4.2892815,12.32961975,3.23187336549464,0.0666475203082275,0.230173839754361,-5.34849478484682,"CENPL"
-3.792249,15.494327,-3.23125387352606,0.0666734606410007,0.230224153279389,-5.34901965222094,"TDRD3"
-4.5430455,15.42015325,-3.23074868867733,0.0666946246507443,0.230237175983702,-5.34944771975644,"COX20"
-0.183939,0.13876,-3.23062095923495,0.0666999771372887,0.230237175983702,-5.3495559578284,"CRIP1"
-0.096658,0.048329,-3.22905875889496,0.0667654880421768,0.230424020697898,-5.35087998837114,"TLR2"
0.3392585,0.22028025,3.22836631093321,0.0667945537344555,0.230445763523185,-5.35146699742479,"SHBG"
-0.3248455,1.18476675,-3.226729542843,0.066863325675755,0.23059728661336,-5.35285485334559,"LYPD3"
0.6478925,0.67842125,3.22397656421847,0.0669792137610546,0.230807520441285,-5.35519018054845,"FNDC8"
-0.320753,0.2317075,-3.22123952419156,0.0670947006752313,0.23106029384246,-5.35751324228377,"SLC38A4"
-0.197118,0.124842,-3.21984569857321,0.0671536154973729,0.231099730366873,-5.35869673242124,"SAA2"
3.20308000000001,24.530437,3.21974914365203,0.0671576993159801,0.231099730366873,-5.35877872873525,"SLC26A11"
1.0151795,4.78620825,3.21953523102315,0.0671667480108019,0.231099730366873,-5.35896039304563,"RND1"
-1.881559,3.1058115,-3.21835425548782,0.0672167340512598,0.231232418159346,-5.35996346878476,"RGS7"
-0.865772499999998,5.39187875,-3.21687423425362,0.0672794486488188,0.231398117664532,-5.36122087191582,"FAM114A1"
-1.6895105,3.91414675,-3.21628113694562,0.0673046028580368,0.231398117664532,-5.36172486105182,"FBXO32"
-2.1017875,3.02643275,-3.21605024322881,0.0673143988742377,0.231398117664532,-5.36192108073269,"GABRD"
-1.9674705,3.46264475,-3.21575515428747,0.0673269212800839,0.231398117664532,-5.36217186822457,"GPER1"
0.255349,0.208515,3.21564498478629,0.0673315972457859,0.231398117664532,-5.36226550180855,"MEIG1"
-0.925758,2.275762,-3.21560061854884,0.0673334804229072,0.231398117664532,-5.36230320945879,"SLC4A4"
0.1804225,0.16986725,3.21465041092647,0.0673738302245948,0.231497486913938,-5.36311088680708,"ARL5C"
-0.150435,0.3016355,-3.21273750302616,0.0674551596454657,0.2316196925072,-5.36473731863727,"EPX"
-0.7896675,0.86556475,-3.21124444846722,0.0675187308972438,0.231720072387642,-5.36600719985706,"PPP1R1C"
-0.1255225,0.06276125,-3.20999101615026,0.0675721621470746,0.231864139435174,-5.36707356449484,"TMEM156"
-0.7270115,1.95362275,-3.20691766923845,0.0677034150418277,0.232010656116315,-5.3696893457848,"CD72"
1.455372,7.958422,3.20688829490028,0.0677046711906281,0.232010656116315,-5.3697143544542,"LHFPL2"
1.86443,0.932215,3.20684453279024,0.0677065426690633,0.232010656116315,-5.36975161282632,"FZD10"
2.891079,2.3153925,3.20465510497694,0.067800262578143,0.232135348536192,-5.37161606710459,"KLK8"
2.153854,3.2494345,3.20105383871683,0.0679547994142593,0.232410057080224,-5.3746845515879,"TMEM200C"
-0.507394,0.307307,-3.19962207902689,0.0680163712275092,0.232560620756785,-5.37590509720748,"HIST1H2BG"
-2.2562715,6.62539675,-3.19653226591678,0.0681495039177061,0.232819221534587,-5.37854027201317,"ZRANB3"
0.800173500000001,5.19596475,3.19508120530922,0.068212148345973,0.232937720128597,-5.37977837542074,"KCNN1"
0.775544,0.835008,3.19141839027085,0.0683706243854297,0.233264642865634,-5.38290521080392,"PFN4"
0.099413,0.082596,3.19138522068735,0.0683720617814114,0.233264642865634,-5.38293353698768,"RELN"
-0.182158,0.178463,-3.19090199375061,0.0683930069419854,0.23327325504642,-5.38334622444072,"LRRIQ4"
4.8673725,21.37516875,3.18887353007778,0.0684810241467575,0.233439692515761,-5.38507900976191,"FAM160B2"
0.1586285,0.62592975,3.18758459863569,0.0685370318858227,0.233540089422758,-5.38618042019319,"PKDREJ"
-0.1391735,0.13482175,-3.18657270612824,0.0685810449171644,0.233540089422758,-5.38704529276526,"CAPN14"
0.096992,0.048496,3.18386689288947,0.0686989242596631,0.23382813073922,-5.38935881951655,"CREB3L3"
-2.116875,14.177262,-3.18344791570406,0.0687172015882354,0.233851024735893,-5.38971716396961,"NBAS"
0.6793455,0.74805925,3.18260637951541,0.0687539323728179,0.233858091546992,-5.39043700567497,"ASTN1"
4.9527035,16.95054425,3.17970918861594,0.0688805901900082,0.234202178569907,-5.39291614642437,"CCDC3"
-1.19024,2.521116,-3.1780962211932,0.0689512417843917,0.234367030002778,-5.3942969837105,"HIST1H2AC"
-0.387322,0.4439785,-3.17786353112153,0.0689614422191429,0.234367030002778,-5.39449622239993,"RDH16"
1.82225,3.337121,3.1769929000392,0.0689996261800884,0.234392914566332,-5.39524177307209,"BSN"
0.650192,0.683737,3.17513390778242,0.0690812532295068,0.234537979478679,-5.39683411852339,"ZAP70"
-1.2756775,2.29961725,-3.1737523185469,0.0691420024453989,0.234636575458523,-5.39801791544916,"JAM2"
-4.18367,13.899607,-3.17368274748031,0.0691450634322325,0.234636575458523,-5.39807753503766,"ZSCAN9"
1.4993185,2.37457625,3.17267884501802,0.0691892535235694,0.234707848120755,-5.39893792974651,"WNT3A"
0.435051,0.544563,3.17156851360943,0.0692381729193801,0.23483444643204,-5.3998897374913,"HPX"
-0.5172625,0.68993675,-3.17027295325981,0.069295312334465,0.234988877422319,-5.40100059185394,"KCNJ3"
1.6422515,10.65260075,3.16813688109821,0.0693896609832929,0.235208737306001,-5.40283274647713,"SLC27A3"
-0.166646,0.246681,-3.16805611001345,0.0693932319859932,0.235208737306001,-5.40290204067925,"IFI44L"
0.3657415,0.36521375,3.16795831940434,0.0693975557781682,0.235208737306001,-5.40298593755123,"EID3"
-0.770339500000002,15.06038775,-3.16387499619548,0.0695784246633245,0.235672612900954,-5.40649055930909,"RIC1"
3.731918,14.3980795,3.16011373286693,0.06974559228619,0.236041376769294,-5.40972125855522,"PRKACB"
-0.173011,0.2327995,-3.15790128279982,0.0698441772487574,0.236296017446707,-5.41162273813011,"C1orf127"
-4.61946499999999,25.420064,-3.15562624321119,0.0699457476414784,0.236448978817245,-5.41357887393475,"SLC38A9"
0.922007,2.6965545,3.15505807260184,0.0699711450775063,0.236448978817245,-5.41406753795288,"TMEM86A"
-0.179726,0.124156,-3.15416283765134,0.0700111877034357,0.236544808921238,-5.4148376097024,"DDX25"
-0.2556955,1.01659325,-3.15335670297506,0.0700472714973631,0.236627233683317,-5.41553115447612,"SCUBE3"
-1.60257,6.5763865,-3.1526474422837,0.0700790398517787,0.236655573277608,-5.41614144633732,"ADAMTS3"
-0.2582685,0.16939225,-3.15219884129101,0.0700991431011276,0.236683981334611,-5.41652749443656,"MLKL"
1.880239,3.1921845,3.14787037251088,0.0702935165884784,0.23719685964824,-5.42025415397653,"RGS3"
-3.615757,48.8053285,-3.14751238655569,0.0703096248332472,0.23719685964824,-5.4205625095163,"RNF20"
-0.8214755,2.93261775,-3.14520184067989,0.0704137122105043,0.237440344941106,-5.42255324907544,"NRXN2"
-2.8332935,4.58994225,-3.14511880597798,0.0704174567001882,0.237440344941106,-5.42262480767017,"MAML3"
-0.59828,5.770305,-3.14457382285439,0.070442039653403,0.23744573639413,-5.42309449849202,"HARBI1"
-0.493553,1.1804285,-3.14125515614919,0.0705919877153257,0.237792810531908,-5.42595576184814,"PTPN5"
4.1822575,20.76964125,3.14051009507276,0.0706257112317339,0.237866831456738,-5.42659839004972,"PHF13"
0.1096295,0.08183775,3.13752236283378,0.0707611630306797,0.23812495770547,-5.42917630836016,"PAX5"
-0.881041,1.0848305,-3.1371707800067,0.0707771254537754,0.238137641893565,-5.42947976585659,"KCND2"
-2.561838,5.365855,-3.13690328705769,0.0707892733196284,0.238137641893565,-5.42971065792711,"ESX1"
-0.249055,0.2528015,-3.13641984809829,0.0708112352546912,0.238137641893565,-5.43012797910594,"WNT4"
1.1376455,5.66817725,3.13367300631306,0.0709361951618182,0.238454188756701,-5.43249990168486,"AP5S1"
2.908984,7.0642345,3.13352589637121,0.0709428959174356,0.238454188756701,-5.43262696862858,"INAFM1"
0.259896,0.197489,3.12999900032075,0.0711037998035344,0.238841285386188,-5.43567444445837,"ZIK1"
-0.8938115,4.56190075,-3.1294952295634,0.0711268230195857,0.238865349792122,-5.43610990904127,"BICRAL"
0.2084475,0.10422375,3.12932595735799,0.0711345613186814,0.238865349792122,-5.43625623935526,"DPYS"
-1.4613455,7.37695375,-3.12704464400314,0.0712389628207003,0.23894673286954,-5.43822883623055,"ZC2HC1A"
-3.377294,4.5705955,-3.12672228483313,0.0712537318713241,0.23894673286954,-5.4385076438945,"GIPC3"
-1.8265545,6.05836075,-3.12622786413323,0.0712763920431423,0.23894673286954,-5.4389353015331,"PGPEP1"
2.72089649999999,28.01527625,3.12619910932012,0.0712777102262681,0.23894673286954,-5.43896017478101,"NDUFAF6"
-0.99587,1.4416815,-3.1259609847732,0.0712886276380353,0.23894673286954,-5.43916616069478,"ALOXE3"
-2.584411,6.385394,-3.124846917855,0.0713397348064288,0.23907845243439,-5.44012999510591,"ZFP69B"
2.44123500000001,26.1474405,3.12377337825769,0.0713890296189807,0.239164290694237,-5.4410589672996,"PRIM2"
-0.1282905,0.27063275,-3.12326036345782,0.0714126024819296,0.239164290694237,-5.44150296666383,"FAM20A"
-1.1441885,12.21921725,-3.12080621184014,0.0715255154432791,0.239344472751932,-5.44362758370059,"ATG2B"
0.1012905,0.19719375,3.11979732557873,0.0715720031558228,0.239420886300336,-5.44450129806454,"TKTL1"
-1.3935515,5.71360475,-3.11675729976057,0.0717123290720324,0.239771445427464,-5.44713506644741,"PCDH20"
